Ants,Larva,Food
742.6,472.7,2.1
743.5,473.2,0.9
746.7,472.2,2.8
752.3,479.3,2.6
757.1,479.7,2.7
755.9,474.6,2.7
753.8,470.8,1.6
752.8,475.8,2.4
752.7,470.6,2.2
754.5,475.1,1.8
753.1,480.6,3.6
754.1,483.1,2.6
755.3,479.0,1.2
751.9,478.0,1.9
747.2,475.2,1.3
744.4,472.4,2.4
744.5,472.2,1.2
738.7,477.4,2.8
730.0,480.7,1.7
731.9,483.1,0.8
728.4,483.8,1.0
720.9,480.5,1.1
717.1,479.5,1.7
716.8,473.2,1.5
714.0,470.9,0.8
716.3,467.4,1.2
715.4,476.6,1.9
711.2,480.5,1.1
706.1,485.0,2.2
704.9,491.2,3.3
702.9,489.1,2.6
697.6,487.3,1.8
692.3,489.5,0.9
698.9,492.6,2.0
698.3,495.1,2.0
700.2,497.7,1.1
700.9,496.5,2.1
704.2,491.7,1.8
705.2,484.8,4.0
713.1,484.8,1.9
710.7,481.9,2.2
712.5,482.7,2.1
712.2,483.3,1.9
712.1,493.7,2.1
705.6,484.6,1.9
705.1,488.7,1.2
706.1,485.4,2.2
708.4,479.6,1.8
711.6,474.5,2.3
708.8,478.8,2.4
713.7,483.4,1.9
711.4,485.5,1.8
706.9,492.0,1.7
708.9,497.9,2.1
707.5,501.2,1.5
708.3,498.4,1.3
705.6,500.5,0.8
710.4,505.0,1.5
712.2,511.8,2.7
713.5,515.7,2.7
714.9,519.3,2.8
716.0,527.6,1.8
719.1,521.8,1.9
721.8,516.9,0.8
716.5,518.3,2.0
719.2,517.5,3.6
721.6,514.9,2.4
715.0,515.4,1.7
712.6,524.4,0.6
711.9,515.5,4.2
712.0,526.0,1.7
718.1,529.5,1.4
718.5,529.9,3.0
719.1,530.2,1.7
712.5,535.0,1.4
714.5,528.7,1.9
716.6,523.8,1.4
721.3,516.1,1.0
721.2,507.5,2.0
719.7,504.3,1.6
715.3,500.0,0.7
711.1,499.1,1.6
714.0,509.4,3.3
717.0,516.6,3.4
718.0,518.9,1.8
716.6,522.4,2.8
716.1,529.4,1.4
716.6,523.7,1.8
710.3,524.1,1.3
702.9,525.3,1.5
700.3,526.8,1.8
696.5,528.7,1.3
695.3,541.2,1.2
686.7,543.0,2.1
678.9,548.5,2.8
676.3,549.7,2.0
668.3,544.3,2.0
660.3,546.1,1.0
653.5,543.2,1.0
646.2,541.4,1.5
645.4,533.9,2.1
646.8,541.2,1.0
645.9,534.6,1.8
647.8,539.7,1.9
643.5,537.2,1.9
645.5,550.7,1.8
643.7,546.0,1.1
645.5,546.0,1.7
650.2,538.9,2.0
653.7,542.1,1.9
647.3,527.1,1.6
651.5,527.0,1.4
653.0,523.2,2.4
656.2,525.3,1.7
662.8,525.3,1.1
666.6,533.2,0.9
668.5,534.4,1.4
668.7,536.8,1.6
666.2,548.5,1.9
669.3,552.4,1.1
663.1,549.4,2.1
666.4,560.6,1.5
661.5,567.0,2.1
661.3,565.5,1.9
662.0,561.1,0.7
660.0,564.1,1.4
663.0,558.4,0.9
655.6,557.8,2.3
656.1,558.4,1.7
650.6,567.4,0.8
641.6,566.9,0.7
638.1,565.9,1.1
641.1,564.9,1.5
640.2,556.3,2.3
637.7,558.5,1.5
637.0,565.2,1.8
639.9,571.5,2.8
637.0,569.3,1.0
639.0,579.0,2.8
639.8,575.4,0.9
643.6,577.8,1.1
644.7,565.3,1.3
645.7,567.7,2.1
645.6,560.8,1.5
650.5,569.4,1.5
650.1,562.7,1.9
652.4,569.2,1.3
649.5,575.3,2.1
648.9,585.6,1.3
647.7,582.7,1.6
654.1,584.1,2.3
656.3,580.6,2.2
662.9,575.1,1.5
666.4,568.6,1.3
673.7,568.1,1.5
675.0,566.6,2.4
674.1,564.7,1.6
679.5,564.1,1.5
676.9,557.6,0.9
676.8,558.7,0.8
670.4,566.0,1.0
666.5,573.4,1.1
661.5,570.3,1.6
660.0,581.1,0.7
658.1,580.8,1.3
653.0,576.4,0.6
658.0,575.8,0.9
652.7,583.1,2.0
653.2,586.5,1.9
648.9,587.3,1.7
653.6,590.8,2.1
655.3,587.8,1.7
652.8,585.4,1.3
654.8,579.1,2.3
649.5,584.9,2.4
659.0,583.9,1.5
658.6,584.6,1.3
657.4,583.1,1.6
659.8,578.6,0.6
658.0,570.7,1.5
659.0,572.9,1.6
662.9,578.4,1.9
667.0,580.3,1.7
666.0,578.5,1.5
662.5,580.1,0.3
666.9,578.5,1.3
669.5,577.6,1.1
664.7,572.4,1.8
667.3,578.8,2.9
664.0,583.3,2.9
664.8,590.4,1.3
664.0,586.8,1.9
659.8,587.7,1.7
656.2,594.7,1.7
653.3,597.3,2.6
652.6,595.9,2.0
654.3,600.1,2.2
649.5,606.1,1.5
644.3,603.9,1.5
645.7,596.4,0.9
651.6,587.1,0.8
653.7,585.8,2.7
655.0,584.5,1.5
656.1,587.4,1.5
654.7,582.7,0.9
650.2,590.9,2.5
653.4,593.9,2.3
657.5,600.7,1.9
655.6,599.1,0.7
653.0,610.4,0.7
652.5,605.1,2.0
656.5,602.1,1.9
654.6,603.2,1.5
659.8,611.3,1.4
658.9,611.5,2.3
653.3,607.4,0.9
651.1,607.1,2.0
652.0,597.6,1.8
645.2,592.9,1.3
646.7,590.8,2.1
647.4,598.1,1.7
644.1,598.5,2.4
638.9,603.3,2.4
638.8,604.8,1.2
641.7,601.8,2.2
641.7,604.6,0.7
639.4,605.9,1.8
635.6,614.3,1.9
632.0,629.7,1.2
631.9,632.6,2.1
631.2,629.3,1.4
622.1,632.4,1.7
626.9,626.8,1.2
629.8,616.1,1.0
631.3,617.2,2.0
634.4,617.9,3.2
639.6,614.2,1.6
635.6,621.7,1.0
637.7,620.6,2.0
637.6,616.1,0.9
640.2,621.5,1.6
639.9,620.5,0.9
645.5,620.5,1.9
647.3,619.7,2.3
648.5,624.8,1.9
654.8,618.2,1.9
654.7,608.8,1.4
663.0,606.8,2.0
660.8,605.7,1.1
662.6,609.6,2.0
664.5,606.7,0.9
666.1,622.0,1.2
667.3,621.6,0.6
659.0,620.5,1.8
654.9,612.3,2.0
649.5,622.6,1.6
647.7,624.1,1.3
640.3,621.3,0.3
635.0,633.6,1.1
624.9,630.6,0.9
617.3,619.9,0.1
613.7,611.2,1.4
609.6,614.6,0.5
600.5,608.5,0.5
595.3,609.3,0.8
594.1,627.4,1.1
590.0,622.5,1.4
587.7,621.7,2.9
590.6,621.6,2.0
594.3,624.1,1.7
600.6,607.6,1.0
604.2,613.0,1.5
604.9,607.6,1.6
604.7,606.9,2.0
612.5,593.6,2.8
617.3,592.6,2.5
620.6,595.1,1.6
625.6,605.8,0.8
629.0,603.5,3.5
636.2,623.9,0.9
638.9,630.1,0.7
640.2,638.5,1.8
641.2,642.0,1.0
645.1,644.3,1.0
647.4,629.9,1.7
645.5,629.2,1.2
649.5,627.5,1.7
650.6,623.4,1.7
645.7,616.8,0.7
639.3,626.3,1.6
639.1,628.5,1.3
632.3,623.4,1.2
630.9,629.6,1.7
631.0,634.9,0.8
626.3,635.0,2.5
623.2,638.7,2.3
616.8,650.4,0.8
619.3,646.0,0.6
